car_position,car_velocity,action,reward,done,episode_id
-0.15355569,0.040331036,2,-1.0,False,15
-0.114464045,0.039091647,2,-1.0,False,15
-0.076726444,0.0377376,2,-1.0,False,15
-0.040422905,0.03630354,2,-1.0,False,15
-0.005601007,0.034821898,2,-1.0,False,15
0.027721245,0.033322252,2,-1.0,False,15
0.059552137,0.031830892,2,-1.0,False,15
0.089922816,0.030370682,2,-1.0,False,15
0.11888392,0.028961102,2,-1.0,False,15
0.14650235,0.027618423,2,-1.0,False,15
0.17285836,0.026356021,2,-1.0,False,15
0.19804306,0.025184704,2,-1.0,False,15
0.22215618,0.024113113,2,-1.0,False,15
0.24530427,0.02314809,2,-1.0,False,15
0.2675993,0.022295043,2,-1.0,False,15
0.28915763,0.021558302,2,-1.0,False,15
0.31009904,0.02094141,2,-1.0,False,15
0.33054644,0.020447422,2,-1.0,False,15
0.35062557,0.020079125,2,-1.0,False,15
0.37046483,0.01983927,2,-1.0,False,15
0.39019558,0.01973074,2,-1.0,False,15
0.40995228,0.01975671,2,-1.0,False,15
0.42987308,0.01992078,2,-1.0,False,15
0.45010012,0.020227063,2,-1.0,False,15
0.4707804,0.020680279,2,-1.0,False,15
0.4920662,0.021285797,2,-1.0,True,15
-0.53819764,0.0,0,-1.0,False,16
-0.5390882,-0.0008905435,0,-1.0,False,16
-0.5408626,-0.0017744148,0,-1.0,False,16
-0.5435076,-0.002644994,0,-1.0,False,16
-0.5470034,-0.0034957665,0,-1.0,False,16
-0.5513237,-0.0043203766,0,-1.0,False,16
-0.5564364,-0.0051126787,0,-1.0,False,16
-0.5623032,-0.005866795,0,-1.0,False,16
-0.5688804,-0.0065771635,0,-1.0,False,16
-0.57611895,-0.007238595,0,-1.0,False,16
-0.5839653,-0.007846321,0,-1.0,False,16
-0.59236133,-0.008396043,0,-1.0,False,16
-0.6012453,-0.008883974,0,-1.0,False,16
-0.6105522,-0.009306877,0,-1.0,False,16
-0.6202143,-0.009662097,0,-1.0,False,16
-0.6301619,-0.009947585,0,-1.0,False,16
-0.64032376,-0.010161906,0,-1.0,False,16
-0.65062803,-0.010304251,0,-1.0,False,16
-0.66100246,-0.010374424,0,-1.0,False,16
-0.6713753,-0.010372834,0,-1.0,False,16
-0.68167573,-0.01030046,0,-1.0,False,16
-0.69183457,-0.010158825,0,-1.0,False,16
-0.7017845,-0.009949946,0,-1.0,False,16
-0.7114608,-0.009676296,0,-1.0,False,16
-0.72080153,-0.0093407435,0,-1.0,False,16
-0.7297481,-0.008946502,0,-1.0,False,16
-0.7382451,-0.008497073,0,-1.0,False,16
-0.74624133,-0.007996198,0,-1.0,False,16
-0.7536891,-0.007447797,0,-1.0,False,16
-0.7605451,-0.0068559316,0,-1.0,False,16
-0.7667698,-0.0062247575,0,-1.0,False,16
-0.7723283,-0.0055584908,0,-1.0,False,16
-0.7771897,-0.004861378,0,-1.0,False,16
-0.78132737,-0.004137675,0,-1.0,False,16
-0.784719,-0.0033916277,0,-1.0,False,16
-0.7873464,-0.0026274663,0,-1.0,False,16
-0.78919584,-0.0018493973,0,-1.0,False,16
-0.79025745,-0.0010616053,0,-1.0,False,16
-0.79052573,-0.0002682568,0,-1.0,False,16
-0.7899992,0.00052649283,0,-1.0,False,16
-0.78868073,0.0013184914,0,-1.0,False,16
-0.78657717,0.0021035806,2,-1.0,False,16
-0.78169954,0.004877589,2,-1.0,False,16
-0.7740739,0.007625633,2,-1.0,False,16
-0.7637416,0.010332336,2,-1.0,False,16
-0.75075996,0.012981602,2,-1.0,False,16
-0.7352035,0.015556467,2,-1.0,False,16
-0.71716446,0.018039037,2,-1.0,False,16
-0.6967539,0.020410554,2,-1.0,False,16
-0.6741023,0.022651594,2,-1.0,False,16
-0.64935994,0.024742408,2,-1.0,False,16
-0.6226965,0.026663398,2,-1.0,False,16
-0.5943008,0.028395731,2,-1.0,False,16
-0.56437874,0.029922029,2,-1.0,False,16
-0.5331516,0.031227117,1,-1.0,False,16
-0.50185287,0.031298753,1,-1.0,False,16
-0.4707171,0.031135775,0,-1.0,False,16
-0.4409763,0.029740825,2,-1.0,False,16
-0.4108488,0.030127482,2,-1.0,False,16
-0.38055092,0.03029789,2,-1.0,False,16
-0.35029325,0.030257659,2,-1.0,False,16
-0.32027763,0.03001564,2,-1.0,False,16
-0.29069406,0.029583547,2,-1.0,False,16
-0.2617186,0.028975463,2,-1.0,False,16
-0.23351134,0.028207267,2,-1.0,False,16
-0.20621532,0.027296022,2,-1.0,False,16
-0.17995596,0.02625936,2,-1.0,False,16
-0.15484104,0.02511492,1,-1.0,False,16
-0.13196121,0.022879831,0,-1.0,False,16
-0.112388015,0.019573191,0,-1.0,False,16
-0.09617407,0.01621395,0,-1.0,False,16
-0.08335678,0.012817286,0,-1.0,False,16
-0.073961735,0.009395048,0,-1.0,False,16
-0.0680054,0.0059563373,0,-1.0,False,16
-0.06549721,0.0025081853,0,-1.0,False,16
-0.06644092,-0.0009437085,2,-1.0,False,16
-0.06883513,-0.0023942108,2,-1.0,False,16
-0.07267623,-0.0038410944,2,-1.0,False,16
-0.07795814,-0.005281909,2,-1.0,False,16
-0.08467198,-0.006713848,2,-1.0,False,16
-0.09280561,-0.008133626,2,-1.0,False,16
-0.10234296,-0.009537355,2,-1.0,False,16
-0.113263406,-0.0109204445,2,-1.0,False,16
-0.12554091,-0.012277506,0,-1.0,False,16
-0.1411432,-0.015602286,0,-1.0,False,16
-0.1600247,-0.0188815,0,-1.0,False,16
-0.1821236,-0.0220989,0,-1.0,False,16
-0.20735854,-0.02523494,0,-1.0,False,16
-0.23562516,-0.028266616,0,-1.0,False,16
-0.26679277,-0.031167604,0,-1.0,False,16
-0.30070147,-0.03390869,0,-1.0,False,16
-0.33716005,-0.036458593,0,-1.0,False,16
-0.37594515,-0.03878511,0,-1.0,False,16
-0.4168018,-0.040856652,2,-1.0,False,16
-0.4574458,-0.040643994,2,-1.0,False,16
-0.4975827,-0.040136892,2,-1.0,False,16
-0.5369145,-0.039331812,2,-1.0,False,16
-0.5751465,-0.038231973,0,-1.0,False,16
-0.6139934,-0.038846903,0,-1.0,False,16
-0.6531706,-0.039177224,0,-1.0,False,16
-0.69240034,-0.039229725,0,-1.0,False,16
-0.7314175,-0.039017133,0,-1.0,False,16
-0.769975,-0.038557522,0,-1.0,False,16
-0.8078484,-0.03787341,0,-1.0,False,16
-0.8448391,-0.03699068,0,-1.0,False,16
-0.88077646,-0.03593738,0,-1.0,False,16
-0.915519,-0.03474254,0,-1.0,False,16
-0.9489541,-0.033435088,0,-1.0,False,16
-0.98099697,-0.032042883,0,-1.0,False,16
-1.011589,-0.030592026,0,-1.0,False,16
-1.0406953,-0.029106278,0,-1.0,False,16
-1.068302,-0.027606754,2,-1.0,False,16
-1.0924138,-0.024111763,2,-1.0,False,16
-1.1130486,-0.020634728,0,-1.0,False,16
-1.1322318,-0.019183353,0,-1.0,False,16
-1.1499962,-0.01776426,0,-1.0,False,16
-1.1663784,-0.016382204,0,-1.0,False,16
-1.1814187,-0.015040305,0,-1.0,False,16
-1.1951588,-0.013740255,0,-1.0,False,16
-1.2,0.0,2,-1.0,False,16
-1.1967582,0.003241896,2,-1.0,False,16
-1.1902636,0.0064944453,2,-1.0,False,16
-1.180496,0.009767694,2,-1.0,False,16
-1.1674255,0.013070449,2,-1.0,False,16
-1.1510159,0.016409589,2,-1.0,False,16
-1.1312267,0.01978931,2,-1.0,False,16
-1.1080164,0.023210295,2,-1.0,False,16
-1.0813475,0.026668796,2,-1.0,False,16
-1.0511918,0.030155689,2,-1.0,False,16
-1.0175363,0.03365551,2,-1.0,False,16
-0.9803907,0.03714562,2,-1.0,False,16
-0.93979514,0.040595576,2,-1.0,False,16
-0.8958282,0.043966923,2,-1.0,False,16
-0.84861463,0.047213554,2,-1.0,False,16
-0.7983318,0.050282877,2,-1.0,False,16
-0.74521387,0.053117886,2,-1.0,False,16
-0.6895537,0.05566023,2,-1.0,False,16
-0.63169956,0.057854105,2,-1.0,False,16
-0.57204884,0.059650723,2,-1.0,False,16
-0.51103604,0.061012823,2,-1.0,False,16
-0.4491174,0.061918624,2,-1.0,False,16
-0.38675275,0.06236465,2,-1.0,False,16
-0.32438585,0.06236689,2,-1.0,False,16
-0.2624257,0.061960164,2,-1.0,False,16
-0.20122996,0.06119572,2,-1.0,False,16
-0.14109236,0.060137603,2,-1.0,False,16
-0.08223413,0.058858234,2,-1.0,False,16
-0.0248002,0.057433926,2,-1.0,False,16
0.031140642,0.055940844,2,-1.0,False,16
0.08559239,0.054451745,2,-1.0,False,16
0.1386261,0.05303371,2,-1.0,False,16
0.1903729,0.051746808,2,-1.0,False,16
0.24101646,0.050643563,2,-1.0,False,16
0.29078555,0.049769085,2,-1.0,False,16
0.33994707,0.049161527,2,-1.0,False,16
0.38879985,0.048852775,2,-1.0,False,16
0.43766898,0.048869114,2,-1.0,False,16
0.48690072,0.049231753,2,-1.0,True,16
-0.48245057,0.0,2,-1.0,False,17
-0.4817584,0.0006921716,2,-1.0,False,17
-0.4803792,0.0013791922,2,-1.0,False,17
-0.47832325,0.0020559528,2,-1.0,False,17
-0.47560582,0.0027174295,2,-1.0,False,17
-0.4722471,0.0033587248,2,-1.0,False,17
-0.468272,0.0039751087,2,-1.0,False,17
-0.46370992,0.0045620603,2,-1.0,False,17
-0.45859462,0.005115307,2,-1.0,False,17
-0.45296377,0.0056308596,2,-1.0,False,17
-0.4468587,0.0061050532,2,-1.0,False,17
-0.44032413,0.006534573,2,-1.0,False,17
-0.43340763,0.00691649,2,-1.0,False,17
-0.42615935,0.00724828,0,-1.0,False,17
-0.42063153,0.0055278474,0,-1.0,False,17
-0.4168637,0.0037678161,0,-1.0,False,17
-0.41488278,0.0019809129,0,-1.0,False,17
-0.41470286,0.00017992173,0,-1.0,False,17
-0.4163252,-0.0016223475,0,-1.0,False,17
-0.4197383,-0.0034130833,0,-1.0,False,17
-0.4249178,-0.005179494,0,-1.0,False,17
-0.43182662,-0.006908838,0,-1.0,False,17
-0.44041508,-0.008588467,0,-1.0,False,17
-0.45062098,-0.010205889,0,-1.0,False,17
-0.46236986,-0.011748861,0,-1.0,False,17
-0.47557536,-0.013205499,0,-1.0,False,17
-0.49013978,-0.01456443,0,-1.0,False,17
-0.50595474,-0.015814953,0,-1.0,False,17
-0.52290195,-0.016947221,0,-1.0,False,17
-0.5408544,-0.017952446,0,-1.0,False,17
-0.5596775,-0.018823087,0,-1.0,False,17
-0.5792305,-0.019553024,0,-1.0,False,17
-0.5993682,-0.020137722,0,-1.0,False,17
-0.61994255,-0.020574331,0,-1.0,False,17
-0.64080435,-0.020861771,0,-1.0,False,17
-0.66180503,-0.021000732,0,-1.0,False,17
-0.6827987,-0.02099363,0,-1.0,False,17
-0.7036432,-0.020844506,0,-1.0,False,17
-0.7242021,-0.02055888,0,-1.0,False,17
-0.7443456,-0.020143542,0,-1.0,False,17
-0.76395196,-0.01960633,0,-1.0,False,17
-0.78290784,-0.018955877,0,-1.0,False,17
-0.8011092,-0.018201366,0,-1.0,False,17
-0.8184615,-0.017352274,0,-1.0,False,17
-0.8348796,-0.016418139,0,-1.0,False,17
-0.850288,-0.01540836,0,-1.0,False,17
-0.86462,-0.0143320225,0,-1.0,False,17
-0.87781775,-0.0131977545,0,-1.0,False,17
-0.88983136,-0.012013626,0,-1.0,False,17
-0.90061843,-0.010787086,2,-1.0,False,17
-0.9081434,-0.007524927,2,-1.0,False,17
-0.9123827,-0.0042393217,2,-1.0,False,17
-0.9133237,-0.00094101875,2,-1.0,False,17
-0.91096365,0.0023600522,2,-1.0,False,17
-0.9053095,0.005654146,2,-1.0,False,17
-0.89637846,0.0089310575,2,-1.0,False,17
-0.88419896,0.012179497,2,-1.0,False,17
-0.86881244,0.01538651,2,-1.0,False,17
-0.85027546,0.018536983,2,-1.0,False,17
-0.8286622,0.021613268,2,-1.0,False,17
-0.80406725,0.024594964,2,-1.0,False,17
-0.77660835,0.027458915,2,-1.0,False,17
-0.74642885,0.030179458,2,-1.0,False,17
-0.7136999,0.032728963,2,-1.0,False,17
-0.67862123,0.035078682,2,-1.0,False,17
-0.6414213,0.03719989,2,-1.0,False,17
-0.6023561,0.03906527,2,-1.0,False,17
-0.5617056,0.040650472,2,-1.0,False,17
-0.51976997,0.041935652,2,-1.0,False,17
-0.476863,0.042906936,2,-1.0,False,17
-0.43330544,0.043557566,2,-1.0,False,17
-0.3894168,0.043888617,2,-1.0,False,17
-0.34550762,0.04390921,2,-1.0,False,17
-0.30187145,0.04363617,2,-1.0,False,17
-0.25877827,0.043093164,2,-1.0,False,17
-0.21646883,0.042309448,2,-1.0,False,17
-0.17515048,0.041318342,2,-1.0,False,17
-0.1349949,0.040155597,2,-1.0,False,17
-0.09613706,0.038857825,2,-1.0,False,17
-0.05867598,0.037461083,2,-1.0,False,17
-0.022676261,0.035999715,2,-1.0,False,17
0.011829238,0.034505498,2,-1.0,False,17
0.044836313,0.033007074,2,-1.0,False,17
0.07636597,0.031529654,2,-1.0,False,17
0.106460944,0.030094976,2,-1.0,False,17
0.13518235,0.028721403,2,-1.0,False,17
0.16260654,0.027424186,2,-1.0,False,17
0.18882233,0.026215794,2,-1.0,False,17
0.21392861,0.025106288,2,-1.0,False,17
0.23803233,0.024103718,2,-1.0,False,17
0.26124683,0.023214506,2,-1.0,False,17
0.28369063,0.02244381,2,-1.0,False,17
0.3054865,0.021795867,2,-1.0,False,17
0.3267608,0.021274284,2,-1.0,False,17
0.3476431,0.020882314,2,-1.0,False,17
0.3682662,0.020623084,2,-1.0,False,17
0.388766,0.0204998,2,-1.0,False,17
0.4092819,0.020515904,2,-1.0,False,17
0.42995712,0.020675236,2,-1.0,False,17
0.45093927,0.020982126,2,-1.0,False,17
0.47238076,0.021441484,2,-1.0,False,17
0.4944396,0.022058858,2,-1.0,True,17
-0.53514326,0.0,0,-1.0,False,18
-0.5360567,-0.00091343385,0,-1.0,False,18
-0.53787667,-0.0018200214,0,-1.0,False,18
-0.5405897,-0.0027129697,0,-1.0,False,18
-0.54417527,-0.0035855933,0,-1.0,False,18
-0.54860663,-0.004431368,0,-1.0,False,18
-0.5538506,-0.0052439845,0,-1.0,False,18
-0.55986804,-0.0060174074,0,-1.0,False,18
-0.5666139,-0.0067459242,0,-1.0,False,18
-0.57403815,-0.0074242055,0,-1.0,False,18
-0.5820855,-0.008047352,0,-1.0,False,18
-0.59069645,-0.008610949,0,-1.0,False,18
-0.59980756,-0.009111108,0,-1.0,False,18
-0.60935205,-0.0095445085,0,-1.0,False,18
-0.6192605,-0.009908429,0,-1.0,False,18
-0.6294613,-0.010200774,0,-1.0,False,18
-0.6398814,-0.010420086,0,-1.0,False,18
-0.6504469,-0.010565547,0,-1.0,False,18
-0.6610839,-0.0106369825,0,-1.0,False,18
-0.6717187,-0.010634833,0,-1.0,False,18
-0.6822789,-0.0105601335,0,-1.0,False,18
-0.69269335,-0.010414475,0,-1.0,False,18
-0.70289326,-0.010199963,0,-1.0,False,18
-0.7128124,-0.009919164,0,-1.0,False,18
-0.7223875,-0.009575053,0,-1.0,False,18
-0.73155844,-0.009170954,0,-1.0,False,18
-0.74026895,-0.008710484,0,-1.0,False,18
-0.74846643,-0.008197498,0,-1.0,False,18
-0.75610244,-0.007636029,0,-1.0,False,18
-0.7631327,-0.0070302486,0,-1.0,False,18
-0.7695171,-0.0063844165,0,-1.0,False,18
-0.77522,-0.0057028458,0,-1.0,False,18
-0.78020984,-0.004989872,0,-1.0,False,18
-0.7844597,-0.0042498335,0,-1.0,False,18
-0.78794676,-0.0034870505,0,-1.0,False,18
-0.7906526,-0.0027058197,0,-1.0,False,18
-0.79256296,-0.0019104078,0,-1.0,False,18
-0.79366803,-0.0011050551,0,-1.0,False,18
-0.793962,-0.00029397907,0,-1.0,False,18
-0.7934434,0.00051861606,0,-1.0,False,18
-0.79211485,0.0013285303,0,-1.0,False,18
-0.7899833,0.0021315566,2,-1.0,False,18
-0.7850598,0.0049234717,2,-1.0,False,18
-0.7773704,0.0076894434,2,-1.0,False,18
-0.76695627,0.010414128,2,-1.0,False,18
-0.75387484,0.013081437,2,-1.0,False,18
-0.7382004,0.015674377,2,-1.0,False,18
-0.7200255,0.018174984,2,-1.0,False,18
-0.69946104,0.02056439,2,-1.0,False,18
-0.67663807,0.022823015,2,-1.0,False,18
-0.6517071,0.02493091,2,-1.0,False,18
-0.6248389,0.026868243,2,-1.0,False,18
-0.596223,0.028615924,2,-1.0,False,18
-0.5660667,0.030156305,2,-1.0,False,18
-0.5345927,0.031473953,1,-1.0,False,18
-0.5030363,0.031556394,1,-1.0,False,18
-0.47163406,0.03140227,0,-1.0,False,18
-0.44161993,0.030014114,2,-1.0,False,18
-0.41121447,0.030405452,2,-1.0,False,18
-0.38063604,0.030578448,2,-1.0,False,18
-0.35009724,0.0305388,2,-1.0,False,18
-0.31980172,0.030295502,2,-1.0,False,18
-0.28994125,0.029860485,2,-1.0,False,18
-0.26069316,0.029248083,2,-1.0,False,18
-0.2322187,0.028474458,2,-1.0,False,18
-0.20466173,0.027556978,2,-1.0,False,18
-0.17814815,0.026513582,2,-1.0,False,18
-0.15278594,0.025362203,1,-1.0,False,18
-0.12966569,0.023120252,0,-1.0,False,18
-0.10985866,0.019807028,0,-1.0,False,18
-0.093417086,0.016441578,0,-1.0,False,18
-0.08037797,0.013039113,0,-1.0,False,18
-0.07076653,0.009611444,0,-1.0,False,18
-0.064598955,0.006167571,0,-1.0,False,18
-0.061884586,0.0027143706,0,-1.0,False,18
-0.062627256,-0.0007426688,2,-1.0,False,18
-0.06482593,-0.002198674,2,-1.0,False,18
-0.068477474,-0.0036515458,2,-1.0,False,18
-0.07357645,-0.005098978,2,-1.0,False,18
-0.080114774,-0.006538323,2,-1.0,False,18
-0.08808124,-0.007966463,2,-1.0,False,18
-0.097460926,-0.009379689,2,-1.0,False,18
-0.10823452,-0.010773588,2,-1.0,False,18
-0.120377466,-0.012142952,0,-1.0,False,18
-0.13585916,-0.015481695,0,-1.0,False,18
-0.15463607,-0.018776905,0,-1.0,False,18
-0.17664875,-0.02201268,0,-1.0,False,18
-0.20181851,-0.025169767,0,-1.0,False,18
-0.23004389,-0.028225373,0,-1.0,False,18
-0.26119718,-0.03115328,0,-1.0,False,18
-0.2951214,-0.033924237,0,-1.0,False,18
-0.33162817,-0.036506757,0,-1.0,False,18
-0.37049642,-0.038868256,0,-1.0,False,18
-0.411473,-0.040976573,2,-1.0,False,18
-0.45227474,-0.04080175,2,-1.0,False,18
-0.49260736,-0.040332604,2,-1.0,False,18
-0.532172,-0.039564706,2,-1.0,False,18
-0.57067245,-0.038500413,2,-1.0,False,18
-0.607821,-0.037148535,0,-1.0,False,18
-0.64534456,-0.037523568,0,-1.0,False,18
-0.6829752,-0.03763064,0,-1.0,False,18
-0.7204555,-0.03748034,0,-1.0,False,18
-0.7575438,-0.037088253,0,-1.0,False,18
-0.79401803,-0.036474206,0,-1.0,False,18
-0.8296793,-0.03566132,0,-1.0,False,18
-0.8643543,-0.03467498,0,-1.0,False,18
-0.89789605,-0.03354175,0,-1.0,False,18
-0.9301844,-0.03228836,0,-1.0,False,18
-0.96112525,-0.03094082,0,-1.0,False,18
-0.9906489,-0.029523702,0,-1.0,False,18
-1.0187086,-0.028059592,0,-1.0,False,18
-1.0452772,-0.026568716,2,-1.0,False,18
-1.068346,-0.023068758,0,-1.0,False,18
-1.0899198,-0.021573788,0,-1.0,False,18
-1.1100141,-0.020094294,0,-1.0,False,18
-1.1286527,-0.018638553,0,-1.0,False,18
-1.1458654,-0.017212827,0,-1.0,False,18
-1.161687,-0.015821552,0,-1.0,False,18
-1.1761546,-0.014467571,0,-1.0,False,18
-1.189307,-0.013152336,0,-1.0,False,18
-1.2,0.0,2,-1.0,False,18
-1.1967582,0.003241896,2,-1.0,False,18
-1.1902636,0.0064944453,2,-1.0,False,18
-1.180496,0.009767694,2,-1.0,False,18
-1.1674255,0.013070449,2,-1.0,False,18
-1.1510159,0.016409589,2,-1.0,False,18
-1.1312267,0.01978931,2,-1.0,False,18
-1.1080164,0.023210295,2,-1.0,False,18
-1.0813475,0.026668796,2,-1.0,False,18
-1.0511918,0.030155689,2,-1.0,False,18
-1.0175363,0.03365551,2,-1.0,False,18
-0.9803907,0.03714562,2,-1.0,False,18
-0.93979514,0.040595576,2,-1.0,False,18
-0.8958282,0.043966923,2,-1.0,False,18
-0.84861463,0.047213554,2,-1.0,False,18
-0.7983318,0.050282877,2,-1.0,False,18
-0.74521387,0.053117886,2,-1.0,False,18
-0.6895537,0.05566023,2,-1.0,False,18
-0.63169956,0.057854105,2,-1.0,False,18
-0.57204884,0.059650723,2,-1.0,False,18
-0.51103604,0.061012823,2,-1.0,False,18
-0.4491174,0.061918624,2,-1.0,False,18
-0.38675275,0.06236465,2,-1.0,False,18
-0.32438585,0.06236689,2,-1.0,False,18
-0.2624257,0.061960164,2,-1.0,False,18
-0.20122996,0.06119572,2,-1.0,False,18
-0.14109236,0.060137603,2,-1.0,False,18
-0.08223413,0.058858234,2,-1.0,False,18
-0.0248002,0.057433926,2,-1.0,False,18
0.031140642,0.055940844,2,-1.0,False,18
0.08559239,0.054451745,2,-1.0,False,18
0.1386261,0.05303371,2,-1.0,False,18
0.1903729,0.051746808,2,-1.0,False,18
0.24101646,0.050643563,2,-1.0,False,18
0.29078555,0.049769085,2,-1.0,False,18
0.33994707,0.049161527,2,-1.0,False,18
0.38879985,0.048852775,2,-1.0,False,18
0.43766898,0.048869114,2,-1.0,False,18
0.48690072,0.049231753,2,-1.0,True,18
-0.52512515,0.0,0,-1.0,False,19
-0.5261137,-0.0009885522,0,-1.0,False,19
-0.5280834,-0.0019696907,0,-1.0,False,19
-0.53101945,-0.002936057,0,-1.0,False,19
-0.53489983,-0.0038804065,0,-1.0,False,19
-0.5396955,-0.004795665,0,-1.0,False,19
-0.5453705,-0.005674986,0,-1.0,False,19
-0.5518823,-0.0065118144,0,-1.0,False,19
-0.5591823,-0.007299942,0,-1.0,False,19
-0.5672158,-0.008033573,0,-1.0,False,19
-0.5759232,-0.008707377,0,-1.0,False,19
-0.58523977,-0.009316554,0,-1.0,False,19
-0.59509665,-0.009856877,0,-1.0,False,19
-0.60542136,-0.010324745,0,-1.0,False,19
-0.6161386,-0.01071722,0,-1.0,False,19
-0.6271707,-0.011032052,0,-1.0,False,19
-0.63843834,-0.011267702,0,-1.0,False,19
-0.6498617,-0.011423343,0,-1.0,False,19
-0.66136056,-0.0114988545,0,-1.0,False,19
-0.6728554,-0.011494803,0,-1.0,False,19
-0.68426776,-0.011412413,0,-1.0,False,19
-0.6955213,-0.011253517,0,-1.0,False,19
-0.7065418,-0.01102051,0,-1.0,False,19
-0.7172581,-0.010716288,0,-1.0,False,19
-0.72760224,-0.010344185,0,-1.0,False,19
-0.73751014,-0.009907899,0,-1.0,False,19
-0.7469216,-0.009411436,0,-1.0,False,19
-0.75578064,-0.008859032,0,-1.0,False,19
-0.76403576,-0.008255103,0,-1.0,False,19
-0.77163994,-0.0076041785,0,-1.0,False,19
-0.7785508,-0.0069108605,0,-1.0,False,19
-0.78473055,-0.006179778,0,-1.0,False,19
-0.7901461,-0.0054155546,0,-1.0,False,19
-0.7947689,-0.004622788,0,-1.0,False,19
-0.7985749,-0.0038060304,0,-1.0,False,19
-0.8015447,-0.0029697823,0,-1.0,False,19
-0.8036632,-0.0021184925,0,-1.0,False,19
-0.8049198,-0.0012565622,0,-1.0,False,19
-0.8053081,-0.00038835613,0,-1.0,False,19
-0.8048263,0.0004817841,0,-1.0,False,19
-0.8034768,0.0013495244,0,-1.0,False,19
-0.8012663,0.0022105216,2,-1.0,False,19
-0.7962059,0.0050604073,2,-1.0,False,19
-0.7883213,0.007884552,2,-1.0,False,19
-0.7776536,0.010667753,2,-1.0,False,19
-0.7642596,0.013393975,2,-1.0,False,19
-0.74821347,0.016046159,2,-1.0,False,19
-0.7296073,0.018606145,2,-1.0,False,19
-0.7085526,0.021054713,2,-1.0,False,19
-0.6851808,0.023371777,2,-1.0,False,19
-0.65964407,0.025536736,2,-1.0,False,19
-0.63211507,0.027528984,2,-1.0,False,19
-0.60278654,0.029328557,2,-1.0,False,19
-0.5718696,0.030916894,2,-1.0,False,19
-0.53959197,0.032277662,1,-1.0,False,19
-0.5071944,0.032397565,1,-1.0,False,19
-0.47491983,0.03227458,0,-1.0,False,19
-0.44400904,0.030910786,2,-1.0,False,19
-0.41268954,0.031319518,2,-1.0,False,19
-0.38118657,0.031502962,2,-1.0,False,19
-0.3497195,0.03146707,2,-1.0,False,19
-0.3184982,0.031221317,2,-1.0,False,19
-0.28771988,0.030778304,2,-1.0,False,19
-0.25756666,0.030153206,2,-1.0,False,19
-0.22820354,0.029363133,2,-1.0,False,19
-0.19977707,0.02842647,2,-1.0,False,19
-0.17241488,0.027362188,2,-1.0,False,19
-0.14622566,0.026189225,1,-1.0,False,19
-0.122299716,0.02392594,0,-1.0,False,19
-0.101707384,0.020592328,0,-1.0,False,19
-0.08449958,0.017207803,0,-1.0,False,19
-0.07071188,0.013787701,0,-1.0,False,19
-0.06036814,0.010343743,0,-1.0,False,19
-0.05348351,0.006884629,0,-1.0,False,19
-0.05006677,0.0034167406,0,-1.0,False,19
-0.05012188,-5.5112338e-05,1,-1.0,False,19
-0.052648786,-0.0025269033,2,-1.0,False,19
-0.05664457,-0.003995784,2,-1.0,False,19
-0.062104344,-0.0054597743,2,-1.0,False,19
-0.06902085,-0.006916509,2,-1.0,False,19
-0.07738396,-0.008363106,2,-1.0,False,19
-0.087179996,-0.00979604,2,-1.0,False,19
-0.09839102,-0.011211023,2,-1.0,False,19
-0.11099392,-0.012602902,0,-1.0,False,19
-0.1269595,-0.015965583,0,-1.0,False,19
-0.14624593,-0.019286428,0,-1.0,False,19
-0.16879559,-0.02254965,0,-1.0,False,19
-0.19453149,-0.025735905,0,-1.0,False,19
-0.22335361,-0.028822124,0,-1.0,False,19
-0.2551352,-0.031781584,0,-1.0,False,19
-0.28971952,-0.03458434,0,-1.0,False,19
-0.32691756,-0.03719801,0,-1.0,False,19
-0.36650655,-0.039589006,2,-1.0,False,19
-0.40623063,-0.039724067,2,-1.0,False,19
-0.44581687,-0.03958625,2,-1.0,False,19
-0.4849812,-0.039164335,2,-1.0,False,19
-0.5234345,-0.03845332,2,-1.0,False,19
-0.56088907,-0.03745455,2,-1.0,False,19
-0.59706455,-0.036175456,0,-1.0,False,19
-0.63369346,-0.036628913,0,-1.0,False,19
-0.6705116,-0.036818136,0,-1.0,False,19
-0.7072632,-0.036751617,0,-1.0,False,19
-0.743706,-0.036442783,0,-1.0,False,19
-0.77961534,-0.035909355,0,-1.0,False,19
-0.81478786,-0.03517252,0,-1.0,False,19
-0.8490438,-0.03425596,0,-1.0,False,19
-0.8822286,-0.033184834,0,-1.0,False,19
-0.9142134,-0.031984802,0,-1.0,False,19
-0.94489455,-0.03068113,0,-1.0,False,19
-0.9741925,-0.02929795,0,-1.0,False,19
-1.0020502,-0.02785767,0,-1.0,False,19
-1.0284307,-0.026380565,0,-1.0,False,19
-1.0533153,-0.024884526,2,-1.0,False,19
-1.0747002,-0.021384947,0,-1.0,False,19
-1.0945936,-0.019893453,0,-1.0,False,19
-1.1130123,-0.01841868,0,-1.0,False,19
-1.1299796,-0.016967254,0,-1.0,False,19
-1.1455235,-0.0155439535,0,-1.0,False,19
-1.1596755,-0.014151932,0,-1.0,False,19
-1.1724684,-0.012792913,0,-1.0,False,19
-1.1839358,-0.011467389,0,-1.0,False,19
-1.1941106,-0.010174802,0,-1.0,False,19
-1.2,0.0,2,-1.0,False,19
-1.1967582,0.003241896,2,-1.0,False,19
-1.1902636,0.0064944453,2,-1.0,False,19
