x_position,y_position,x_velocity,y_velocity,angle,angular_velocity,left_leg_contact,right_leg_contact,action,reward,done,episode_id
0.004411793,-0.0013001466,-0.001130149,1.082146e-05,-0.0011709087,0.0001740212,1.0,1.0,1,-0.5934012,False,5
0.0043435097,-0.0013001466,-0.006829664,4.251838e-08,-0.0011709145,-5.0500482e-08,1.0,1.0,0,0.56679165,False,5
0.0043317797,-0.0013001466,-0.001172994,-7.9473926e-07,-0.001170904,3.6418322e-07,1.0,1.0,1,-0.45276427,False,5
0.0042772293,-0.0013000035,-0.005452772,5.1994807e-06,-0.0011710281,-2.320343e-06,1.0,1.0,0,0.5390483,False,5
0.0042778016,-0.0013000751,6.069977e-05,-4.4726835e-06,-0.0011718869,-1.683921e-05,1.0,1.0,1,-0.45810828,False,5
0.0042339326,-0.0013000035,-0.0043838536,2.9237876e-06,-0.0011719553,-1.3057257e-06,1.0,1.0,0,0.38959554,False,5
0.0042386055,-0.0013000035,0.00047643966,-1.1089219e-06,-0.0011789462,-0.00013586665,1.0,1.0,1,-0.55896175,False,5
0.0041804314,-0.0012998604,-0.0058215233,5.632099e-06,-0.001179105,-2.5110312e-06,1.0,1.0,0,0.565647,False,5
0.00417881,-0.001299932,-0.00016662561,-3.4054015e-06,-0.0011790277,1.5513664e-06,1.0,1.0,1,-0.38669443,False,5
0.00414114,-0.001299789,-0.0037694692,5.344184e-06,-0.0011791576,-2.3954653e-06,1.0,1.0,0,0.3081604,False,5
0.0041477205,-0.0012998604,0.00067172485,-3.645429e-06,-0.0011889918,-0.00019135716,1.0,1.0,1,-0.23682533,False,5
0.004120064,-0.0012996459,-0.002766238,8.357959e-06,-0.0011891768,-3.5783899e-06,1.0,1.0,0,0.16868441,False,5
0.004130459,-0.0012996459,0.0010539951,9.204296e-07,-0.0012046732,-0.00030098046,1.0,1.0,1,-0.09644697,False,5
0.004113102,-0.0012988591,-0.0017409254,3.6180543e-05,-0.0011986275,0.000120528784,1.0,1.0,0,0.03133299,False,5
0.004126644,-0.0012988591,0.0013945573,7.0634707e-07,-0.0012191259,-0.00039813863,1.0,1.0,1,-0.0064203204,False,5
0.004115009,-0.0012987875,-0.001187282,2.9195232e-06,-0.0012017192,0.0003385967,1.0,1.0,1,-0.5893634,False,5
0.0040465356,-0.0012987875,-0.006846173,-3.989811e-07,-0.0012017142,1.8852293e-07,1.0,1.0,0,0.56675667,False,5
0.0040346147,-0.0012988591,-0.0011899973,-3.4738362e-06,-0.0012016454,1.5443309e-06,1.0,1.0,1,-0.43437073,False,5
0.003981781,-0.0012988591,-0.0052839695,-2.6679388e-07,-0.0012016462,1.0395145e-07,1.0,1.0,0,0.5122365,False,5
0.003983402,-0.0012988591,0.00015773332,1.1842632e-06,-0.0012039718,-4.5137604e-05,1.0,1.0,1,-0.17523052,False,5
0.0039671897,-0.0012986446,-0.0016252775,8.711195e-06,-0.0012041915,-3.868115e-06,1.0,1.0,0,0.020136572,False,5
0.0039809225,-0.0012987161,0.0013904445,-3.6353833e-06,-0.0012246015,-0.00039647095,1.0,1.0,1,-0.32521898,False,5
0.0039370535,-0.0012984299,-0.004384076,1.3847139e-05,-0.0012249156,-5.9544886e-06,1.0,1.0,0,0.3908278,False,5
0.0039416314,-0.0012985015,0.0004646151,-3.125242e-06,-0.0012317401,-0.00013227583,1.0,1.0,1,-0.24711043,False,5
0.003915024,-0.0012983584,-0.0026608573,7.461478e-06,-0.0012319103,-3.3103177e-06,1.0,1.0,0,0.15649801,False,5
0.0039255144,-0.0012983584,0.0010702155,-1.2241778e-06,-0.0012476234,-0.00030537468,1.0,1.0,1,-0.027887909,False,5
0.0039149285,-0.0012983584,-0.0010749076,5.073032e-07,-0.0012318599,0.0003067482,1.0,1.0,1,-0.5131045,False,5
0.003855324,-0.0012984299,-0.005962515,-2.4212216e-06,-0.0012318057,1.0855672e-06,1.0,1.0,0,0.5660468,False,5
0.003852272,-0.0012984299,-0.00030491114,1.045514e-06,-0.0012318322,-4.5811285e-07,1.0,1.0,1,-0.2953349,False,5
0.0038224221,-0.0012983584,-0.0029864614,4.009782e-06,-0.0012319281,-1.7920833e-06,1.0,1.0,0,0.20114996,False,5
0.0038318634,-0.0012984299,0.0009520273,-1.7674182e-06,-0.0012459,-0.0002715234,1.0,1.0,1,-0.06215702,False,5
0.0038189888,-0.0012977862,-0.0012945717,2.5412306e-05,-0.0012370767,0.00017137635,1.0,1.0,1,-0.42971045,False,5
0.003765583,-0.0012977862,-0.0053424346,7.561461e-07,-0.0012370964,-3.2372355e-07,1.0,1.0,0,0.52236056,False,5
0.0037666322,-0.0012978577,0.000116110954,-2.202802e-06,-0.0012387785,-3.2895485e-05,1.0,1.0,1,-0.57297873,False,5
0.0037106513,-0.0012977147,-0.005598723,5.6741137e-06,-0.0012389035,-2.5363297e-06,1.0,1.0,0,0.5591826,False,5
0.0037107468,-0.0012977862,4.995124e-06,-4.4937437e-06,-0.0012389708,-9.4922933e-07,1.0,1.0,1,-0.23351558,False,5
0.0036901473,-0.0012977147,-0.0020612257,4.607464e-06,-0.001239077,-2.0578495e-06,1.0,1.0,0,0.076397605,False,5
0.0037026405,-0.0012977147,0.0012668782,-1.2293448e-06,-0.0012576651,-0.0003614592,1.0,1.0,1,-0.11724494,False,5
0.0036810874,-0.0012969279,-0.0021630472,3.366133e-05,-0.0012542792,6.7791654e-05,1.0,1.0,0,0.08664445,False,5
0.0036935806,-0.0012968564,0.001266488,1.940015e-06,-0.0012728926,-0.00036170293,1.0,1.0,1,-0.12796323,False,5
0.0036708831,-0.0012962127,-0.0022683681,2.8418453e-05,-0.001272091,1.6481354e-05,1.0,1.0,0,0.1021021,False,5
0.0036828995,-0.0012962127,0.0012182798,3.4246963e-07,-0.0012900035,-0.00034777875,1.0,1.0,1,-0.06899688,False,5
0.0036667823,-0.0012953543,-0.0016344745,3.350477e-05,-0.0012789196,0.0002155415,1.0,1.0,0,0.018174028,False,5
0.003680706,-0.0012953543,0.0014190888,-6.969749e-07,-0.001299777,-0.00040501117,1.0,1.0,1,-0.19972958,False,5
0.0036492348,-0.0012949252,-0.0031459439,1.8356302e-05,-0.0012999801,-3.925871e-06,1.0,1.0,0,0.21848123,False,5
0.0036583901,-0.0012948536,0.0009387749,2.2843603e-06,-0.0013137822,-0.00026820955,1.0,1.0,1,-0.069065474,False,5
0.0036449432,-0.0012940669,-0.0013511059,3.07316e-05,-0.0013046962,0.00017669759,1.0,1.0,1,-0.47641107,False,5
0.0035861968,-0.0012940669,-0.005870869,-5.5361383e-08,-0.0013047035,2.7144509e-09,1.0,1.0,0,0.56586105,False,5
0.0035840988,-0.0012940669,-0.00021424021,-1.0798417e-06,-0.0013046927,4.862225e-07,1.0,1.0,1,-0.61888504,False,5
0.0035224915,-0.0012939238,-0.0061609102,5.0973026e-06,-0.0013048106,-2.2610134e-06,1.0,1.0,0,0.5659622,False,5
0.003517437,-0.0012939954,-0.0005060836,-4.254854e-06,-0.0013047187,1.8858784e-06,1.0,1.0,1,-0.30460688,False,5
0.0034846305,-0.0012939238,-0.0032828513,4.556817e-06,-0.0013048311,-2.0296543e-06,1.0,1.0,0,0.24192116,False,5
0.0034929276,-0.0012939954,0.0008434762,-2.7112974e-06,-0.0013171895,-0.00024045503,1.0,1.0,1,-0.2947843,False,5
0.0034576417,-0.0012937807,-0.00352426,8.41935e-06,-0.0013173866,-3.706332e-06,1.0,1.0,0,0.27195674,False,5
0.0034653663,-0.0012937807,0.00078593876,-3.6691114e-07,-0.0013289144,-0.00022430939,1.0,1.0,1,-0.2711919,False,5
0.003433132,-0.0012934947,-0.003227835,1.1627789e-05,-0.0013291978,-5.1214643e-06,1.0,1.0,0,0.23534009,False,5
0.0034415245,-0.0012935662,0.00085403665,-4.5259803e-06,-0.0013417245,-0.0002432927,1.0,1.0,1,-0.06858952,False,5
0.0034290315,-0.0012927795,-0.0012599651,3.160912e-05,-0.0013332762,0.00016403836,1.0,1.0,1,-0.19881462,False,5
0.0033992766,-0.0012927795,-0.0029763163,4.4484852e-07,-0.0013332942,-1.9380909e-07,1.0,1.0,0,0.20243177,False,5
0.003408432,-0.0012928509,0.00092977856,-4.1059975e-06,-0.0013469211,-0.0002649562,1.0,1.0,1,-0.12417052,False,5
0.0033895492,-0.0012922073,-0.0018894374,2.7266524e-05,-0.0013466582,5.7605635e-06,1.0,1.0,0,0.054616816,False,5
0.0034025193,-0.0012922788,0.0013120503,-3.1930897e-06,-0.0013659226,-0.00037417866,1.0,1.0,1,-0.37550494,False,5
0.0033543587,-0.0012919926,-0.004811893,1.1540204e-05,-0.0013662042,-5.0678727e-06,1.0,1.0,0,0.44956648,False,5
0.003357315,-0.0012920642,0.00030890538,-3.318507e-06,-0.0013707385,-8.782237e-05,1.0,1.0,1,-0.3008725,False,5
0.0033268929,-0.0012919926,-0.0030459776,3.0351302e-06,-0.001370809,-1.356785e-06,1.0,1.0,0,0.20610575,False,5
0.0033364296,-0.0012919926,0.0009618884,1.3710011e-06,-0.0013849497,-0.00027472773,1.0,1.0,1,-0.16586454,False,5
0.003312969,-0.0012915635,-0.002342155,1.8361323e-05,-0.0013852806,-6.350971e-06,1.0,1.0,0,0.11443044,False,5
0.0033245087,-0.001291635,0.0011699547,-2.3365594e-06,-0.0014024664,-0.00033368694,1.0,1.0,1,-0.08916007,False,5
0.0033067702,-0.0012907768,-0.001790214,3.4264052e-05,-0.001390323,0.00023602691,1.0,1.0,0,0.034740854,False,5
0.0033205033,-0.0012907052,0.0014096169,4.112998e-06,-0.001411063,-0.0004028307,1.0,1.0,1,-0.199161,False,5
0.0032892227,-0.0012902761,-0.0031300862,1.989671e-05,-0.0014114404,-7.1701493e-06,1.0,1.0,0,0.22095267,False,5
0.003298092,-0.0012903475,0.00089914195,-3.395166e-06,-0.0014246305,-0.00025627858,1.0,1.0,1,-0.38624847,False,5
0.0032530786,-0.0012902045,-0.004503402,6.1334795e-06,-0.0014247908,-2.6897255e-06,1.0,1.0,0,0.4050418,False,5
0.00325737,-0.0012902045,0.00044249464,-7.057418e-08,-0.0014312947,-0.0001262835,1.0,1.0,1,-0.2672699,False,5
0.0032289505,-0.0012900615,-0.0028414815,6.9052394e-06,-0.0014314582,-3.0999377e-06,1.0,1.0,0,0.18107915,False,5
0.0032388687,-0.0012900615,0.0010066904,-1.6266463e-06,-0.0014462526,-0.00028715344,1.0,1.0,1,-0.109337695,False,5
0.0032207489,-0.0012893463,-0.0018193187,3.1610798e-05,-0.001443821,4.9260445e-05,1.0,1.0,0,0.04231802,False,5
0.003234005,-0.0012893463,0.0013640585,9.1998906e-08,-0.0014638656,-0.00038934412,1.0,1.0,1,-0.028917532,False,5
0.0032204627,-0.0012893463,-0.0013861588,-9.69678e-07,-0.001443516,0.000395757,1.0,1.0,1,-0.5938744,False,5
0.0031495094,-0.0012892747,-0.0070906407,2.3666437e-06,-0.001443573,-1.0364304e-06,1.0,1.0,0,0.5669015,False,5
0.0031352043,-0.0012893463,-0.001434894,-2.7286821e-06,-0.0014435096,1.2422072e-06,1.0,1.0,0,0.0031576094,False,5
0.0031487464,-0.0012893463,0.0013706577,7.547045e-07,-0.0014636439,-0.00039128115,1.0,1.0,1,-0.16789122,False,5
0.0031209947,-0.0012882734,-0.002777766,4.6390865e-05,-0.0014611359,5.0559862e-05,1.0,1.0,0,0.17112438,False,5
0.003131199,-0.0012882734,0.001042175,-2.599406e-07,-0.0014764359,-0.00029743795,1.0,1.0,1,-0.08493908,False,5
0.0031151772,-0.001287415,-0.0016143441,3.9619994e-05,-0.0014683106,0.00016224186,1.0,1.0,0,0.017453685,False,5
0.0031290054,-0.0012874865,0.0014068225,-2.7641972e-06,-0.0014889676,-0.00040121895,1.0,1.0,1,-0.17494531,False,5
0.0031002045,-0.0012869858,-0.0028827796,2.341656e-05,-0.0014891797,-3.717519e-06,1.0,1.0,0,0.18629599,False,5
0.003109932,-0.0012869858,0.0009963026,-1.7615207e-06,-0.0015038042,-0.00028417303,1.0,1.0,1,-0.057715867,False,5
0.0030970573,-0.0012862706,-0.0012941068,2.8009401e-05,-0.0014950241,0.00017044028,1.0,1.0,1,-0.24673969,False,5
0.0030621528,-0.0012862706,-0.0034940285,-7.9425445e-07,-0.0014950102,3.47514e-07,1.0,1.0,0,0.2706048,False,5
0.0030697822,-0.0012863422,0.000769603,-2.5781453e-06,-0.0015063206,-0.00021939557,1.0,1.0,1,-0.13026114,False,5
0.0030518533,-0.0012858415,-0.0017888095,2.2347615e-05,-0.0015063133,6.9157284e-07,1.0,1.0,0,0.03900241,False,5
0.0030653,-0.0012858415,0.0013664619,-7.252713e-07,-0.0015263804,-0.00038994016,1.0,1.0,1,-0.35738087,False,5
0.0030184747,-0.0012856269,-0.00468324,9.933915e-06,-0.0015266151,-4.334021e-06,1.0,1.0,0,0.42984197,False,5
0.0030220984,-0.0012856269,0.00037596794,-3.167e-07,-0.0015321432,-0.0001072793,1.0,1.0,1,-0.13622761,False,5
0.0030076026,-0.0012853408,-0.0014513383,1.3462792e-05,-0.0015324332,-5.2515315e-06,1.0,1.0,1,-0.37860087,False,5
0.0029577254,-0.0012854123,-0.00498326,-3.049117e-06,-0.0015323584,1.3719254e-06,1.0,1.0,0,0.4715066,False,5
0.0029603005,-0.0012854123,0.0002619825,-3.5254453e-07,-0.0015362086,-7.47434e-05,1.0,1.0,1,-0.33246902,False,5
0.0029271126,-0.0012854123,-0.0033170383,1.2479405e-06,-0.0015362573,-5.422315e-07,1.0,1.0,0,0.24176227,False,5
0.0029356957,-0.0012853408,0.00087866746,2.5402571e-06,-0.0015491702,-0.00025102677,1.0,1.0,1,-0.3859191,False,5
0.002890873,-0.0012851262,-0.00447873,9.0539215e-06,-0.0015493891,-4.0198624e-06,1.0,1.0,0,0.4042886,False,5
0.0028951645,-0.0012851977,0.0004256465,-3.7679008e-06,-0.0015556281,-0.00012103629,1.0,1.0,1,-0.18650182,False,5
0.002875042,-0.0012850547,-0.002008933,7.524309e-06,-0.0015558021,-3.0726592e-06,1.0,1.0,0,0.0656972,False,5
0.002888012,-0.0012849831,0.0013207488,2.5930635e-06,-0.0015752094,-0.00037719024,1.0,1.0,1,-0.06858667,False,5
0.0028708458,-0.0012839818,-0.0017339311,3.9761606e-05,-0.0015635255,0.00022691321,1.0,1.0,0,0.033850662,False,5
0.0028841973,-0.0012840533,0.0013636348,-3.5289438e-06,-0.0015835448,-0.00038879184,1.0,1.0,1,-0.3287476,False,5
0.0028403283,-0.0012837672,-0.004390939,1.2872263e-05,-0.0015838458,-5.580115e-06,1.0,1.0,0,0.39165488,False,5
0.002844906,-0.0012838388,0.000463387,-2.9954824e-06,-0.0015906568,-0.00013190914,1.0,1.0,1,-0.25558272,False,5
0.00281744,-0.0012836242,-0.0027440959,8.869408e-06,-0.0015908737,-3.9535103e-06,1.0,1.0,0,0.16949256,False,5
0.0028274537,-0.0012836242,0.0010250257,-3.3602555e-06,-0.0016059118,-0.0002921607,1.0,1.0,1,-0.06616676,False,5
0.0028134347,-0.0012829804,-0.0014091122,2.6177677e-05,-0.0015962821,0.00018696401,1.0,1.0,1,-0.22934936,False,5
0.0027791024,-0.001282909,-0.0034340103,2.769466e-06,-0.0015963541,-1.2113744e-06,1.0,1.0,0,0.26298746,False,5
0.002786827,-0.0012829804,0.00078556704,-2.978727e-06,-0.0016078728,-0.00022386915,1.0,1.0,1,-0.15814404,False,5
0.0027659417,-0.0012826228,-0.0020859353,1.6497384e-05,-0.0016079949,-2.2619984e-06,1.0,1.0,0,0.07533737,False,5
0.0027788163,-0.0012825513,0.0013018204,3.1660065e-06,-0.0016271428,-0.00037185688,1.0,1.0,1,-0.19441442,False,5
0.0027490617,-0.0012821221,-0.002972676,2.0025962e-05,-0.0016275396,-7.546263e-06,1.0,1.0,0,0.20054172,False,5
0.0027584075,-0.0012821937,0.00094495213,-4.280395e-06,-0.0016414011,-0.00026919253,1.0,1.0,1,-0.24329118,False,5
0.0027273179,-0.0012819075,-0.0031058597,1.1913354e-05,-0.0016416783,-5.0436684e-06,1.0,1.0,0,0.2159989,False,5
0.0027363778,-0.0012819075,0.0009241267,-1.1670891e-06,-0.0016552425,-0.0002635818,1.0,1.0,1,-0.19433866,False,5
0.0027104379,-0.0012816214,-0.0025908002,1.337589e-05,-0.0016555142,-4.862811e-06,1.0,1.0,0,0.14445052,False,5
0.0027214051,-0.0012816214,0.0011199617,1.4955856e-06,-0.0016719626,-0.00031976233,1.0,1.0,1,-0.656647,False,5
0.0026706695,-0.0011475825,-0.006215652,0.005960259,-0.0005481326,0.022484638,1.0,1.0,0,0.6885842,False,5
0.0026533126,-0.0011449361,-0.0017366048,0.00011672454,-0.00055031874,-4.246512e-05,1.0,1.0,0,0.07178121,False,5
0.0026631355,-0.0011457944,0.0009979957,-3.9876715e-05,-0.00056487694,-0.00028264738,1.0,1.0,1,-0.07215101,False,5
0.0026488304,-0.0011458659,-0.0014549223,-4.205899e-06,-0.0005433574,0.00041879536,1.0,1.0,0,0.0022294063,False,5
0.0026626587,-0.0011457944,0.0013992438,3.043687e-06,-0.000564076,-0.00040263723,1.0,1.0,1,-0.1300401,False,5
0.0026384355,-0.0011448646,-0.0024275861,4.0891024e-05,-0.00055839843,0.00011357211,1.0,1.0,0,0.122323796,False,5
0.0026499748,-0.0011448646,0.0011766904,1.447576e-06,-0.0005758102,-0.00033848596,1.0,1.0,1,-0.34289384,False,5
0.0026064874,-0.0011447215,-0.0043453877,6.8323548e-06,-0.0005759733,-2.9931864e-06,1.0,1.0,0,0.3818812,False,5
0.0026115417,-0.0011446499,0.0005143398,1.8849278e-06,-0.000583611,-0.00014806143,1.0,1.0,1,-0.16602634,False,5
0.002592659,-0.0011444354,-0.0018917344,9.466136e-06,-0.0005838305,-3.5502148e-06,1.0,1.0,0,0.0495425,False,5
0.0026061058,-0.0011443639,0.0013638629,2.7583394e-06,-0.0006040199,-0.000392403,1.0,1.0,1,-0.16160041,False,5
0.0025790215,-0.0011438632,-0.0027047577,2.274304e-05,-0.00060401706,5.7653415e-07,1.0,1.0,0,0.1591175,False,5
0.0025897026,-0.0011437917,0.001087827,1.8432919e-06,-0.0006201286,-0.00031293795,1.0,1.0,1,-0.28903684,False,5
0.0025526048,-0.0011435056,-0.00371186,1.2911752e-05,-0.0006204556,-5.7309035e-06,1.0,1.0,0,0.30042398,False,5
0.0025593757,-0.001143577,0.0006912152,-4.488821e-06,-0.0006306584,-0.0001982322,1.0,1.0,1,-0.07176899,False,5
0.0025482178,-0.0011430049,-0.0011268433,2.0855508e-05,-0.0006229597,0.0001496568,1.0,1.0,0,-0.053669132,False,5
0.0025639534,-0.0011429334,0.0016253386,3.9043402e-06,-0.00064700836,-0.0004677081,1.0,1.0,1,-0.29120043,False,5
0.0025212287,-0.0011425758,-0.0042760675,1.6153534e-05,-0.00064737414,-6.810858e-06,1.0,1.0,0,0.37582213,False,5
0.0025261878,-0.0011426472,0.0005058434,-2.956906e-06,-0.0006548516,-0.00014509656,1.0,1.0,1,-0.15008442,False,5
0.0025089264,-0.0011422896,-0.0017221987,1.4306104e-05,-0.00065515615,-5.5930145e-06,1.0,1.0,0,0.031410314,False,5
0.002522373,-0.0011423612,0.0013755515,-2.336559e-06,-0.00067548454,-0.00039517568,1.0,1.0,1,-0.38743746,False,5
0.0024724007,-0.0011421465,-0.0049951887,1.0971091e-05,-0.0006757457,-4.882598e-06,1.0,1.0,0,0.4741397,False,5
0.0024748803,-0.0011422181,0.0002478499,-2.405531e-06,-0.00067940657,-7.098521e-05,1.0,1.0,1,-0.28878185,False,5
0.00244627,-0.0011421465,-0.0028615561,3.4648385e-06,-0.0006795092,-1.5566326e-06,1.0,1.0,0,0.18182582,False,5
0.0024562837,-0.001142075,0.0010191791,5.209868e-07,-0.0006945834,-0.00029300284,1.0,1.0,1,-0.35971165,False,5
0.0024127006,-0.0011418605,-0.004355605,9.225701e-06,-0.0006948127,-4.116445e-06,1.0,1.0,0,0.38640302,False,5
0.0024173737,-0.001141932,0.00048022816,-2.4310525e-06,-0.0007019081,-0.00013776966,1.0,1.0,1,-0.15633875,False,5
0.002399826,-0.0011417174,-0.001759335,1.1029473e-05,-0.0007021083,-3.4393627e-06,1.0,1.0,0,0.031563945,False,5
0.0024136542,-0.001141646,0.0014103755,3.0548056e-06,-0.00072299654,-0.00040570454,1.0,1.0,1,-0.08330041,False,5
0.002394104,-0.0011405731,-0.001974274,4.40177e-05,-0.00070973625,0.00026002587,1.0,1.0,0,0.0637087,False,5
0.0024069785,-0.0011405731,0.0013067266,-1.235825e-06,-0.000729058,-0.00037547603,1.0,1.0,1,-0.0314939,False,5
0.002393627,-0.0011406445,-0.0013536916,-4.154045e-06,-0.0007090547,0.00038957567,1.0,1.0,0,-0.022377005,False,5
0.0024086,-0.0011405731,0.0015411675,3.8862327e-06,-0.0007318566,-0.00044341333,1.0,1.0,1,-0.06038701,False,5
0.0023900985,-0.0011399293,-0.0018751578,2.6560414e-05,-0.00071853976,0.000258505,1.0,1.0,0,0.047840018,False,5
0.0024035454,-0.0011398578,0.0013646275,1.678066e-06,-0.0007387443,-0.00039245715,1.0,1.0,1,0.0018618664,False,5
0.0023929595,-0.0011398578,-0.0010713891,-3.7382085e-06,-0.0007229194,0.00030838195,1.0,1.0,1,-0.5129902,False,5
0.0023334504,-0.0011398578,-0.0059548537,1.5877839e-06,-0.00072296214,-7.356214e-07,1.0,1.0,0,0.56595284,False,5
0.0023304939,-0.0011397862,-0.00029796438,1.7092217e-06,-0.0007230059,-7.589814e-07,1.0,1.0,1,-0.60510033,False,5
0.0022694587,-0.0011396431,-0.0061035706,6.2775903e-06,-0.00072315655,-2.8121915e-06,1.0,1.0,0,0.5658337,False,5
0.0022649765,-0.0011397862,-0.000449261,-5.4553616e-06,-0.00072303944,2.4332621e-06,1.0,1.0,1,-0.39320788,False,5
0.0022237778,-0.0011396431,-0.0041180374,5.952601e-06,-0.0007231686,-2.6821267e-06,1.0,1.0,0,0.35615942,False,5
0.0022291183,-0.0011397147,0.00054362987,-4.6221785e-06,-0.0007311803,-0.00015579016,1.0,1.0,1,-0.4431516,False,5
0.0021819114,-0.0011395717,-0.0047170385,5.1453285e-06,-0.0007313085,-2.3093253e-06,1.0,1.0,0,0.435411,False,5
0.0021854402,-0.0011396431,0.00035453256,-1.6337048e-06,-0.0007365421,-0.000101779704,1.0,1.0,1,-0.23958787,False,5
0.0021607399,-0.0011395002,-0.002472164,7.804223e-06,-0.000736722,-3.473097e-06,1.0,1.0,0,0.13226907,False,5
0.0021718026,-0.0011395717,0.0011230658,-2.6642344e-06,-0.0007533149,-0.00032251142,1.0,1.0,1,-0.21091092,False,5
0.0021422387,-0.001139214,-0.0029581625,1.4395526e-05,-0.0007536034,-4.991015e-06,1.0,1.0,0,0.19347458,False,5
0.0021520616,-0.0011391426,0.0010000174,1.7007392e-06,-0.0007683927,-0.00028760574,1.0,1.0,1,-0.38846368,False,5
0.0021058084,-0.0011389995,-0.0046253,7.767068e-06,-0.0007685915,-3.5013225e-06,1.0,1.0,0,0.42279637,False,5
0.0021097183,-0.001139071,0.00038811803,-1.7095813e-06,-0.0007743385,-0.00011135616,1.0,1.0,1,-0.5106138,False,5
0.0020573616,-0.0011389995,-0.0052401037,4.6183586e-06,-0.0007744665,-2.062286e-06,1.0,1.0,0,0.5081034,False,5
0.0020587922,-0.001139071,0.00015547968,-2.3808975e-06,-0.00077675417,-4.4433044e-05,1.0,1.0,1,-0.5167721,False,5
0.002008152,-0.0011389995,-0.0050673853,1.7099212e-06,-0.00077680266,-7.6705237e-07,1.0,1.0,0,0.48268497,False,5
0.0020105361,-0.0011389995,0.00023497758,1.4950274e-09,-0.00078028685,-6.752463e-05,1.0,1.0,1,-0.38958305,False,5
0.0019719123,-0.0011388564,-0.003864258,5.995833e-06,-0.0007804299,-2.7021895e-06,1.0,1.0,0,0.3205863,False,5
0.0019782067,-0.0011389279,0.0006434063,-3.493721e-06,-0.0007899255,-0.00018452728,1.0,1.0,1,-0.37515175,False,5
0.0019369125,-0.0011387849,-0.004130547,6.4525434e-06,-0.0007900719,-2.8660568e-06,1.0,1.0,0,0.3553029,False,5
0.0019424439,-0.0011388564,0.0005643813,-1.7613387e-06,-0.00079840457,-0.0001619979,1.0,1.0,1,-0.39207608,False,5
0.0019001961,-0.0011387849,-0.0042214612,2.2363959e-06,-0.00079846673,-9.824082e-07,1.0,1.0,0,0.36478943,False,5
0.0019057274,-0.0011387133,0.0005605585,2.212643e-06,-0.00080676173,-0.00016131345,1.0,1.0,1,-0.25083497,False,5
0.0018777847,-0.0011384988,-0.0027927058,9.941645e-06,-0.0008070022,-4.45013e-06,1.0,1.0,0,0.1764613,False,5
0.001887703,-0.0011384988,0.0010047873,-4.113346e-06,-0.0008218299,-0.00028831098,1.0,1.0,1,-0.29374212,False,5
0.0018509865,-0.0011382126,-0.0036733777,1.3091693e-05,-0.0008221538,-5.780751e-06,1.0,1.0,0,0.29562148,False,5
0.0018578529,-0.0011383557,0.0007009085,-4.942371e-06,-0.00083248713,-0.00020090633,1.0,1.0,1,-0.07124263,False,5
0.0018465042,-0.0011377835,-0.0011307513,2.3830864e-05,-0.00082480576,0.0001491537,1.0,1.0,1,-0.38860545,False,5
0.0017989159,-0.001137712,-0.0047573587,3.828687e-06,-0.0008249091,-1.704441e-06,1.0,1.0,0,0.44245884,False,5
0.0018021583,-0.0011377835,0.0003251878,-3.3128858e-06,-0.0008296968,-9.309464e-05,1.0,1.0,1,-0.22239543,False,5
0.0017794609,-0.001137569,-0.0022681965,9.243405e-06,-0.0008299136,-4.136852e-06,1.0,1.0,0,0.10612414,False,5
0.0017910957,-0.0011376404,0.001179686,-3.976856e-06,-0.0008473444,-0.00033860118,1.0,1.0,1,-0.33695933,False,5
0.0017482757,-0.0011373544,-0.0042851632,1.1217724e-05,-0.0008476273,-4.9463e-06,1.0,1.0,0,0.37683207,False,5
0.0017532349,-0.0011374259,0.00050518254,-2.509373e-06,-0.0008550984,-0.00014490166,1.0,1.0,1,-0.5596447,False,5
0.0016947746,-0.0011373544,-0.005850349,4.6862365e-06,-0.0008552187,-2.0944194e-06,1.0,1.0,0,0.5656889,False,5
0.0016928673,-0.0011374259,-0.00019502101,-2.3712148e-06,-0.0008551887,1.0502417e-06,1.0,1.0,1,-0.31463563,False,5
0.001662159,-0.0011374259,-0.0030668068,6.7712726e-08,-0.00085519004,4.72353e-08,1.0,1.0,0,0.20825799,True,5
-0.00039377212,1.4073384,-0.039890014,-0.1591895,0.00046295812,0.0090356665,0.0,0.0,0,-2.1267734,False,6
-0.00078754424,1.4031793,-0.03983592,-0.18484776,0.00090938754,0.008930123,0.0,0.0,0,-2.183608,False,6
-0.0011814118,1.3984201,-0.039837312,-0.21152149,0.0013556213,0.008925365,0.0,0.0,0,-2.1349,False,6
-0.0015752793,1.3930607,-0.03983863,-0.23819348,0.0018017992,0.008924459,0.0,0.0,0,-2.0826795,False,6
-0.0019691468,1.3871013,-0.039839946,-0.26486206,0.0022479068,0.008923052,0.0,0.0,0,-2.0285702,False,6
-0.0023631095,1.3805418,-0.03984127,-0.29153028,0.002693967,0.008921624,0.0,0.0,0,-1.9730512,False,6
-0.002756977,1.3733824,-0.039842583,-0.31819862,0.0031399399,0.008920362,0.0,0.0,0,-1.916495,False,6
-0.00315094,1.3656229,-0.039843895,-0.34486696,0.003585855,0.008919117,0.0,0.0,0,-1.8592302,False,6
-0.003544903,1.3572636,-0.039845202,-0.37153533,0.0040316912,0.008917753,0.0,0.0,0,-1.8013927,False,6
-0.0039387704,1.348304,-0.039846506,-0.39820376,0.00447747,0.008916627,0.0,0.0,0,-1.7431602,False,6
