cart_position,cart_velocity,pole_angle,pole_angular_velocity,action,reward,done,episode_id
2.1668139,0.14815676,-0.018969458,-0.17719801,0,1.0,False,4
2.169777,-0.04668866,-0.022513418,0.10944084,1,1.0,False,4
2.1688433,0.14874855,-0.0203246,-0.19025907,0,1.0,False,4
2.1718183,-0.04607683,-0.024129782,0.09594362,1,1.0,False,4
2.1708968,0.1493825,-0.022210909,-0.2042535,0,1.0,False,4
2.1738844,-0.04541489,-0.026295979,0.08134106,0,1.0,False,4
2.172976,-0.24015021,-0.024669157,0.36561292,1,1.0,False,4
2.168173,-0.044686534,-0.017356899,0.06525462,1,1.0,False,4
2.1672792,0.15067992,-0.016051807,-0.23285358,0,1.0,False,4
2.1702929,-0.044209044,-0.02070888,0.05472317,1,1.0,False,4
2.1694088,0.15120362,-0.019614415,-0.24442096,0,1.0,False,4
2.1724327,-0.043632757,-0.024502834,0.042011127,0,1.0,False,4
2.17156,-0.23839493,-0.023662612,0.3268636,1,1.0,False,4
2.1667922,-0.042944223,-0.01712534,0.02681343,0,1.0,False,4
2.1659334,-0.23781645,-0.016589072,0.3140443,1,1.0,False,4
2.161177,-0.042462163,-0.010308186,0.016176227,1,1.0,False,4
2.1603277,0.15280609,-0.009984661,-0.27974114,0,1.0,False,4
2.163384,-0.04217201,-0.0155794835,0.009775994,0,1.0,False,4
2.1625404,-0.2370671,-0.015383964,0.29750296,1,1.0,False,4
2.157799,-0.041729275,-0.009433905,8.189178e-06,1,1.0,False,4
2.1569645,0.1535267,-0.009433741,-0.29563627,0,1.0,False,4
2.1600351,-0.041459505,-0.015346466,-0.0059434487,0,1.0,False,4
2.159206,-0.23635805,-0.015465335,0.28185824,1,1.0,False,4
2.1544788,-0.041018948,-0.00982817,-0.015661981,0,1.0,False,4
2.1536584,-0.23599859,-0.010141409,0.2739039,1,1.0,False,4
2.1489384,-0.040733412,-0.0046633314,-0.02196031,1,1.0,False,4
2.1481237,0.15445511,-0.0051025376,-0.3161109,0,1.0,False,4
2.1512127,-0.040593795,-0.011424756,-0.025041513,0,1.0,False,4
2.1504009,-0.23555006,-0.0119255865,0.264015,1,1.0,False,4
2.14569,-0.040259935,-0.0066452865,-0.032405403,0,1.0,False,4
2.1448848,-0.23528597,-0.0072933943,0.2581735,1,1.0,False,4
2.140179,-0.04006065,-0.0021299247,-0.036800936,0,1.0,False,4
2.1393778,-0.23515199,-0.0028659434,0.2552092,1,1.0,False,4
2.1346748,-0.03998924,0.002238241,-0.038376298,1,1.0,False,4
2.133875,0.15510054,0.001470715,-0.3303522,0,1.0,False,4
2.136977,-0.040042315,-0.0051363287,-0.037205838,0,1.0,False,4
2.136176,-0.23509024,-0.0058804457,0.2538521,1,1.0,False,4
2.1314743,-0.039884813,-0.00080340356,-0.0406798,0,1.0,False,4
2.1306765,-0.23499523,-0.0016169995,0.25174955,1,1.0,False,4
2.1259768,-0.03985023,0.003417991,-0.041442983,1,1.0,False,4
2.1251798,0.15522254,0.0025891315,-0.33304554,0,1.0,False,4
2.1282842,-0.039936166,-0.0040717795,-0.03954726,0,1.0,False,4
2.1274855,-0.2349995,-0.004862725,0.2518482,1,1.0,False,4
2.1227853,-0.039808445,0.00017423942,-0.042364545,0,1.0,False,4
2.1219893,-0.2349329,-0.0006730515,0.25037336,1,1.0,False,4
2.1172907,-0.039801337,0.0043344153,-0.042521797,0,1.0,False,4
2.1164947,-0.23498517,0.0034839795,0.25152552,1,1.0,False,4
2.111795,-0.039913144,0.00851449,-0.040056456,1,1.0,False,4
2.1109967,0.15508568,0.0077133607,-0.33004087,0,1.0,False,4
2.1140983,-0.04014522,0.0011125436,-0.03493552,0,1.0,False,4
2.1132956,-0.2352831,0.00041383324,0.2580982,1,1.0,False,4
2.10859,-0.040167063,0.0055757975,-0.034454152,1,1.0,False,4
2.1077864,0.15487449,0.0048867147,-0.32537267,0,1.0,False,4
2.110884,-0.0403167,-0.0016207385,-0.03115268,0,1.0,False,4
2.1100776,-0.23541537,-0.0022437922,0.26101846,1,1.0,False,4
2.1053693,-0.040261462,0.0029765768,-0.032371357,0,1.0,False,4
2.104564,-0.23542598,0.0023291497,0.2612492,1,1.0,False,4
2.0998554,-0.040337346,0.0075541344,-0.03069815,1,1.0,False,4
2.0990489,0.15467547,0.006940171,-0.32098812,0,1.0,False,4
2.1021423,-0.040544633,0.00052040856,-0.026124643,0,1.0,False,4
2.1013315,-0.23567404,-2.0842922e-06,0.26672244,1,1.0,False,4
2.096618,-0.04055206,0.0053323642,-0.025961151,0,1.0,False,4
2.0958068,-0.23575008,0.004813141,0.26839942,1,1.0,False,4
2.0910919,-0.040697142,0.01018113,-0.022761537,1,1.0,False,4
2.090278,0.15427734,0.0097258985,-0.31221488,0,1.0,False,4
2.0933635,-0.040981818,0.0034816011,-0.01648065,0,1.0,False,4
2.0925438,-0.23615353,0.0031519881,0.27729872,1,1.0,False,4
2.0878208,-0.041076683,0.008697962,-0.014388401,1,1.0,False,4
2.0869992,0.15391946,0.008410195,-0.30431437,0,1.0,False,4
2.0900776,-0.041321333,0.002323907,-0.00899098,0,1.0,False,4
2.0892513,-0.23647654,0.0021440873,0.28442428,1,1.0,False,4
2.0845218,-0.04138523,0.007832573,-0.007581664,1,1.0,False,4
2.083694,0.15362352,0.0076809395,-0.29778308,0,1.0,False,4
2.0867665,-0.041607074,0.0017252781,-0.002687635,0,1.0,False,4
2.0859344,-0.23675373,0.0016715254,0.29053915,1,1.0,False,4
2.0811992,-0.04165565,0.007482308,-0.0016161398,1,1.0,False,4
2.0803661,0.1533582,0.0074499855,-0.29192895,0,1.0,False,4
2.0834334,-0.04186918,0.0016114064,0.00309427,0,1.0,False,4
2.0825958,-0.2370142,0.0016732919,0.29628518,1,1.0,False,4
2.0778556,-0.041916147,0.007598995,0.0041304505,1,1.0,False,4
2.0770173,0.153096,0.0076816045,-0.28614524,0,1.0,False,4
2.0800793,-0.04213465,0.0019586994,0.008950466,0,1.0,False,4
2.0792365,-0.23728465,0.002137709,0.30225074,1,1.0,False,4
2.0744908,-0.04219322,0.008182724,0.010242769,1,1.0,False,4
2.073647,0.15281042,0.008387579,-0.2798472,0,1.0,False,4
2.076703,-0.04243016,0.0027906348,0.015469284,1,1.0,False,4
2.0758545,0.15265165,0.0031000203,-0.27633187,0,1.0,False,4
2.0789075,-0.042514384,-0.0024266168,0.0173272,0,1.0,False,4
2.0780573,-0.23760144,-0.0020800729,0.3092435,1,1.0,False,4
2.0733054,-0.04244992,0.0041047973,0.015905317,1,1.0,False,4
2.0724564,0.15261292,0.0044229035,-0.27547967,0,1.0,False,4
2.0755086,-0.042571854,-0.0010866898,0.01859495,0,1.0,False,4
2.0746572,-0.2376782,-0.00071479083,0.3109348,1,1.0,False,4
2.0699036,-0.042546075,0.0055039055,0.018026551,1,1.0,False,4
2.0690527,0.15249652,0.0058644367,-0.27291477,0,1.0,False,4
2.0721025,-0.042708624,0.00040614133,0.021612044,0,1.0,False,4
2.0712483,-0.23783639,0.0008383822,0.31442308,1,1.0,False,4
2.0664916,-0.042726398,0.007126844,0.022004675,1,1.0,False,4
2.065637,0.15229262,0.0075669372,-0.26842114,0,1.0,False,4
2.068683,-0.042936493,0.0021985143,0.026638795,1,1.0,False,4
2.0678241,0.15215386,0.0027312902,-0.26534966,0,1.0,False,4
2.0708673,-0.043006968,-0.0025757032,0.028193481,0,1.0,False,4
2.070007,-0.23809189,-0.0020118335,0.32006264,1,1.0,False,4
2.0652454,-0.042941343,0.004389419,0.02674593,1,1.0,False,4
2.0643866,0.15211739,0.004924338,-0.26454887,0,1.0,False,4
2.0674288,-0.043074504,-0.00036663952,0.029683173,0,1.0,False,4
2.0665674,-0.23819119,0.00022702395,0.3222504,1,1.0,False,4
2.0618036,-0.043072477,0.0066720317,0.029639075,1,1.0,False,4
2.0609422,0.15195316,0.0072648134,-0.2609313,0,1.0,False,4
2.063981,-0.043271735,0.0020461872,0.03403415,1,1.0,False,4
2.0631158,0.15182081,0.0027268704,-0.2580025,0,1.0,False,4
2.066152,-0.043339964,-0.0024331794,0.03553929,0,1.0,False,4
2.0652854,-0.23842694,-0.0017223936,0.32745352,1,1.0,False,4
2.0605168,-0.04328051,0.004826677,0.034227937,1,1.0,False,4
2.0596511,0.1517719,0.005511236,-0.25692824,0,1.0,False,4
2.0626867,-0.043428306,0.0003726715,0.037487928,0,1.0,False,4
2.0618181,-0.2385556,0.0011224301,0.3302884,1,1.0,False,4
2.057047,-0.04344964,0.007728198,0.037959658,1,1.0,False,4
2.0561779,0.15156063,0.008487391,-0.25227496,0,1.0,False,4
2.059209,-0.043681473,0.0034418923,0.04307292,1,1.0,False,4
2.0583355,0.15139095,0.0043033506,-0.24852207,0,1.0,False,4
2.0613635,-0.04379219,-0.00066709076,0.045515113,0,1.0,False,4
2.0604875,-0.23890457,0.00024321147,0.33798748,1,1.0,False,4
2.0557094,-0.04378608,0.0070029614,0.04538127,1,1.0,False,4
2.0548337,0.15123476,0.007910587,-0.24508396,0,1.0,False,4
2.0578585,-0.04399928,0.0030089077,0.050083626,1,1.0,False,4
2.0569785,0.1510794,0.00401058,-0.24164845,0,1.0,False,4
2.06,-0.044099614,-0.00082238886,0.05229682,0,1.0,False,4
2.059118,-0.23920976,0.00022354754,0.34472016,1,1.0,False,4
2.054334,-0.044090994,0.007117951,0.052107736,1,1.0,False,4
2.053452,0.15092817,0.008160106,-0.23832095,0,1.0,False,4
2.0564706,-0.044309393,0.0033936866,0.056924704,1,1.0,False,4
2.0555844,0.15076374,0.0045321807,-0.23468556,0,1.0,False,4
2.0585997,-0.04442268,-0.00016153045,0.059423506,1,1.0,False,4
2.0577111,0.15070158,0.0010269397,-0.23331037,0,1.0,False,4
2.0607252,-0.04443502,-0.003639268,0.0596963,0,1.0,False,4
2.0598366,-0.2395046,-0.0024453418,0.3512288,1,1.0,False,4
2.0550463,-0.04434796,0.004579234,0.05777578,1,1.0,False,4
2.0541594,0.15070803,0.0057347496,-0.23345886,0,1.0,False,4
2.0571737,-0.044495385,0.0010655725,0.061027467,1,1.0,False,4
2.0562837,0.15061127,0.0022861217,-0.23131907,0,1.0,False,4
2.059296,-0.044543274,-0.0023402597,0.062084094,0,1.0,False,4
2.0584052,-0.2396316,-0.0010985777,0.35402775,1,1.0,False,4
2.0536125,-0.044494037,0.005981977,0.0609986,1,1.0,False,4
2.0527225,0.15054163,0.0072019487,-0.22979099,0,1.0,False,4
2.0557334,-0.044682484,0.002606129,0.065154955,1,1.0,False,4
2.0548398,0.15040201,0.0039092284,-0.22670458,0,1.0,False,4
2.0578477,-0.044775598,-0.0006248634,0.06720889,1,1.0,False,4
2.0569522,0.15035531,0.00071931444,-0.22567111,0,1.0,False,4
2.0599594,-0.044776917,-0.003794108,0.06723862,0,1.0,False,4
2.059064,-0.23984426,-0.0024493355,0.35872206,1,1.0,False,4
2.054267,-0.04468758,0.004725106,0.06526782,1,1.0,False,4
2.053373,0.1503663,0.006030462,-0.22592057,0,1.0,False,4
2.0563805,-0.04484131,0.001512051,0.06865847,1,1.0,False,4
2.0554838,0.15025893,0.0028852203,-0.22354701,0,1.0,False,4
2.0584888,-0.04490414,-0.0015857198,0.07004463,1,1.0,False,4
2.0575907,0.15024051,-0.00018482712,-0.22313818,0,1.0,False,4
2.0605955,-0.044878796,-0.0046475907,0.06948644,0,1.0,False,4
2.059698,-0.2399338,-0.0032578618,0.36069942,1,1.0,False,4
2.0548995,-0.0447657,0.0039561265,0.066990994,1,1.0,False,4
2.054004,0.15029931,0.0052959463,-0.22444113,0,1.0,False,4
2.05701,-0.044897933,0.00080712384,0.06990763,1,1.0,False,4
2.056112,0.15021244,0.0022052764,-0.22252055,0,1.0,False,4
2.0591164,-0.044940963,-0.0022451344,0.070857204,1,1.0,False,4
2.0582175,0.15021311,-0.0008279904,-0.22253323,0,1.0,False,4
2.0612218,-0.044897005,-0.005278655,0.0698884,0,1.0,False,4
2.0603237,-0.23994288,-0.003880887,0.36090124,1,1.0,False,4
2.055525,-0.044765983,0.0033371374,0.0669971,1,1.0,False,4
2.0546296,0.15030797,0.0046770796,-0.22463107,0,1.0,False,4
2.0576358,-0.044880517,0.00018445797,0.069523506,1,1.0,False,4
2.0567381,0.15023878,0.001574928,-0.22310121,0,1.0,False,4
2.059743,-0.044905636,-0.0028870963,0.07007808,1,1.0,False,4
2.0588448,0.15025759,-0.0014855347,-0.22351433,0,1.0,False,4
2.06185,-0.0448431,-0.0059558214,0.06869963,0,1.0,False,4
2.0609531,-0.23987916,-0.004581829,0.35949752,1,1.0,False,4
2.0561557,-0.04469238,0.0026081216,0.06537337,1,1.0,False,4
2.0552616,0.15039209,0.003915589,-0.22648554,0,1.0,False,4
2.0582695,-0.044785608,-0.0006141217,0.06742994,1,1.0,False,4
2.0573738,0.15034515,0.00073447695,-0.22544669,0,1.0,False,4
2.0603807,-0.0447873,-0.0037744567,0.06746783,0,1.0,False,4
2.059485,-0.23985493,-0.0024251002,0.3589575,1,1.0,False,4
2.054688,-0.04469859,0.00475405,0.06551088,1,1.0,False,4
2.053794,0.15035488,0.0060642674,-0.22566834,0,1.0,False,4
2.056801,-0.044853214,0.0015509009,0.068921305,1,1.0,False,4
2.055904,0.15024647,0.0029293268,-0.2232719,0,1.0,False,4
2.058909,-0.04491723,-0.0015361111,0.07033361,1,1.0,False,4
2.0580106,0.15022671,-0.00012943891,-0.22283357,0,1.0,False,4
2.0610151,-0.044893388,-0.0045861104,0.06980852,0,1.0,False,4
2.0601172,-0.23994929,-0.00318994,0.36104098,1,1.0,False,4
2.0553184,-0.044782143,0.0040308796,0.06735391,1,1.0,False,4
2.0544226,0.15028179,0.005377958,-0.22405453,0,1.0,False,4
2.0574281,-0.044916615,0.0008968674,0.07031995,1,1.0,False,4
2.05653,0.15019247,0.0023032664,-0.22207987,0,1.0,False,4
2.0595338,-0.044962328,-0.002138331,0.0713287,1,1.0,False,4
2.0586345,0.15019022,-0.000711757,-0.2220281,0,1.0,False,4
2.0616384,-0.04492156,-0.005152319,0.07043022,0,1.0,False,4
2.06074,-0.23996927,-0.003743715,0.36148313,1,1.0,False,4
2.0559404,-0.044794302,0.0034859474,0.06762207,1,1.0,False,4
2.0550447,0.1502775,0.004838389,-0.22395898,0,1.0,False,4
2.0580502,-0.04491327,0.00035920928,0.07024623,1,1.0,False,4
2.0571518,0.15020353,0.0017641338,-0.22232334,0,1.0,False,4
2.0601559,-0.044943593,-0.002682333,0.070915535,1,1.0,False,4
2.059257,0.15021671,-0.0012640225,-0.22261247,0,1.0,False,4
2.0622613,-0.04488715,-0.005716272,0.06967146,0,1.0,False,4
2.0613637,-0.23992668,-0.0043228427,0.3605454,1,1.0,False,4
2.056565,-0.044743553,0.0028880655,0.066502534,1,1.0,False,4
2.0556703,0.15033688,0.004218116,-0.2252678,0,1.0,False,4
2.058677,-0.044845108,-0.00028723967,0.0687427,1,1.0,False,4
2.05778,0.15028095,0.0010876143,-0.22403084,0,1.0,False,4
2.0607858,-0.04485652,-0.0033930026,0.06899496,1,1.0,False,4
2.0598886,0.15031391,-0.0020131033,-0.22475654,0,1.0,False,4
2.0628948,-0.04477921,-0.006508234,0.0672907,0,1.0,False,4
2.0619993,-0.23980725,-0.00516242,0.35791317,1,1.0,False,4
2.057203,-0.04461229,0.0019958431,0.06360687,1,1.0,False,4
2.056311,0.15048099,0.0032679804,-0.22844568,0,1.0,False,4
2.0593204,-0.04468751,-0.0013009332,0.06526628,1,1.0,False,4
2.0584269,0.15045308,4.3924574e-06,-0.2278268,0,1.0,False,4
2.061436,-0.044668946,-0.0045521436,0.064857505,0,1.0,False,4
2.0605423,-0.23972534,-0.0032549938,0.35610074,1,1.0,False,4
2.055748,-0.04455726,0.0038670208,0.0623932,1,1.0,False,4
2.0548568,0.15050903,0.005114885,-0.22906716,0,1.0,False,4
2.057867,-0.044685632,0.0005335418,0.06522479,1,1.0,False,4
2.0569732,0.15042867,0.0018380375,-0.22728975,0,1.0,False,4
2.0599818,-0.044719506,-0.0027077575,0.06597239,1,1.0,False,4
2.0590875,0.15044115,-0.0013883098,-0.22756362,0,1.0,False,4
2.0620964,-0.044660922,-0.005939582,0.06468106,0,1.0,False,4
2.061203,-0.23969722,-0.004645961,0.3554841,1,1.0,False,4
2.0564091,-0.044509515,0.0024637214,0.061339814,1,1.0,False,4
2.0555189,0.15057702,0.0036905177,-0.23056477,0,1.0,False,4
2.0585306,-0.044597466,-0.00092077785,0.06327998,1,1.0,False,4
2.0576384,0.15053767,0.00034482178,-0.22969331,0,1.0,False,4
2.0606492,-0.044589203,-0.0042490447,0.06309836,0,1.0,False,4
2.0597575,-0.23964998,-0.0029870772,0.35443765,1,1.0,False,4
2.0549645,-0.044485677,0.004101676,0.060814325,1,1.0,False,4
2.0540748,0.15057722,0.0053179623,-0.23057167,0,1.0,False,4
2.0570862,-0.044620313,0.0007065289,0.06378396,1,1.0,False,4
2.0561938,0.1504915,0.001982208,-0.22867596,0,1.0,True,4
0.0241802,0.025366882,-0.0034819462,-0.039627496,0,1.0,False,5
0.024687538,-0.16970496,-0.0042744963,0.25195482,0,1.0,False,5
0.021293437,-0.3647656,0.0007646001,0.54328644,0,1.0,False,5
0.013998126,-0.5598983,0.011630328,0.83621013,1,1.0,False,5
0.0028001592,-0.36493713,0.028354531,0.5472074,0,1.0,False,5
-0.0044985833,-0.5604457,0.03929868,0.8486875,1,1.0,False,5
-0.015707498,-0.36588117,0.056272432,0.56861687,1,1.0,False,5
-0.023025122,-0.17159177,0.06764477,0.29417944,0,1.0,False,5
-0.026456958,-0.36760965,0.07352836,0.6074062,1,1.0,False,5
-0.03380915,-0.17358859,0.085676484,0.33875886,1,1.0,False,5
-0.03728092,0.020216387,0.09245166,0.07427578,1,1.0,False,5
-0.036876593,0.2138997,0.09393717,-0.18786639,0,1.0,False,5
-0.0325986,0.017568085,0.090179846,0.13290957,1,1.0,False,5
-0.032247238,0.21129031,0.092838034,-0.13001606,0,1.0,False,5
-0.028021432,0.014969551,0.090237714,0.19045214,1,1.0,False,5
-0.02772204,0.20869245,0.09404676,-0.072456025,0,1.0,False,5
-0.023548191,0.012356845,0.09259764,0.24835494,1,1.0,False,5
-0.023301056,0.20604278,0.097564735,-0.013744487,1,1.0,False,5
-0.0191802,0.39964,0.097289845,-0.27412072,0,1.0,False,5
-0.0111874,0.20327424,0.09180743,0.04759313,1,1.0,False,5
-0.007121915,0.396968,0.0927593,-0.21477047,0,1.0,False,5
0.0008174449,0.20065077,0.08846389,0.10567155,1,1.0,False,5
0.00483046,0.39440092,0.09057732,-0.15784277,0,1.0,False,5
0.012718479,0.19810678,0.08742046,0.16198479,1,1.0,False,5
0.016680615,0.39187554,0.090660155,-0.10188952,1,1.0,False,5
0.024518125,0.5855891,0.08862237,-0.364649,0,1.0,False,5
0.03622991,0.3893268,0.08132939,-0.04538998,1,1.0,False,5
0.044016443,0.5831941,0.08042159,-0.31134513,0,1.0,False,5
0.055680323,0.38702396,0.074194685,0.0055774413,1,1.0,False,5
0.0634208,0.5810078,0.074306235,-0.2628045,0,1.0,False,5
0.07504096,0.38490814,0.06905014,0.052359156,1,1.0,False,5
0.08273912,0.57897556,0.07009733,-0.21776363,1,1.0,False,5
0.094318636,0.7730291,0.06574205,-0.48753735,0,1.0,False,5
0.10977922,0.5770441,0.055991307,-0.17488074,0,1.0,False,5
0.1213201,0.3811674,0.05249369,0.13492674,1,1.0,False,5
0.12894344,0.5754997,0.05519223,-0.14074409,1,1.0,False,5
0.14045344,0.7697895,0.052377347,-0.4155168,0,1.0,False,5
0.15584923,0.57396585,0.04406701,-0.10679223,0,1.0,False,5
0.16732855,0.37824103,0.041931164,0.19946152,1,1.0,False,5
0.17489336,0.57273895,0.045920394,-0.07970477,1,1.0,False,5
0.18634814,0.7671736,0.0443263,-0.3575534,0,1.0,False,5
0.20169161,0.5714504,0.03717523,-0.05122934,0,1.0,False,5
0.21312062,0.37581566,0.036150645,0.25294703,1,1.0,False,5
0.22063693,0.5704033,0.041209586,-0.02811771,1,1.0,False,5
0.23204501,0.76491076,0.04064723,-0.30751905,0,1.0,False,5
0.24734321,0.5692339,0.03449685,-0.0022992098,1,1.0,False,5
0.2587279,0.76384455,0.034450866,-0.28390148,0,1.0,False,5
0.2740048,0.5682486,0.028772837,0.019444909,1,1.0,False,5
0.28536975,0.76294637,0.029161735,-0.2640228,0,1.0,False,5
0.3006287,0.56742054,0.023881279,0.037713528,0,1.0,False,5
0.3119771,0.37196445,0.02463555,0.33783454,1,1.0,False,5
0.31941637,0.56672734,0.03139224,0.05302099,0,1.0,False,5
0.33075094,0.37116963,0.03245266,0.3554408,1,1.0,False,5
0.3381743,0.5658155,0.039561477,0.07316514,1,1.0,False,5
0.34949064,0.7603486,0.041024778,-0.20677817,0,1.0,False,5
0.3646976,0.5646648,0.036889214,0.09855853,1,1.0,False,5
0.3759909,0.75923914,0.038860384,-0.18226148,0,1.0,False,5
0.3911757,0.5635833,0.035215158,0.12242278,1,1.0,False,5
0.40244734,0.7581835,0.037663613,-0.15894543,0,1.0,False,5
0.41761103,0.56254315,0.034484703,0.14537749,1,1.0,False,5
0.4288619,0.7571547,0.03739225,-0.13622981,0,1.0,False,5
0.44400498,0.56151766,0.034667656,0.16801137,1,1.0,False,5
0.45523533,0.7561267,0.038027883,-0.11353651,1,1.0,False,5
0.47035787,0.95068365,0.035757154,-0.3939835,0,1.0,False,5
0.48937154,0.7550731,0.027877484,-0.090244785,0,1.0,False,5
0.504473,0.55956286,0.026072588,0.2111015,1,1.0,False,5
0.5156643,0.7543025,0.030294618,-0.07324422,1,1.0,False,5
0.53075033,0.94897735,0.028829733,-0.35621724,0,1.0,False,5
0.5497298,0.7534576,0.021705389,-0.054584745,0,1.0,False,5
0.564799,0.55803126,0.020613695,0.2448666,1,1.0,False,5
0.5759596,0.7528528,0.025511026,-0.041243646,1,1.0,False,5
0.5910167,0.9475998,0.024686154,-0.3257697,0,1.0,False,5
0.60996866,0.7521353,0.01817076,-0.02540517,1,1.0,False,5
0.6250114,0.946992,0.017662656,-0.3123001,0,1.0,False,5
0.64395124,0.7516229,0.011416654,-0.014099645,1,1.0,False,5
0.6589837,0.9465793,0.011134662,-0.30315873,0,1.0,False,5
0.6779153,0.75130045,0.005071487,-0.006985082,1,1.0,False,5
0.6929413,0.94634926,0.004931785,-0.29806358,0,1.0,False,5
0.7118683,0.7511574,-0.0010294868,-0.0038293537,1,1.0,False,5
0.7268914,0.94629407,-0.0011060738,-0.2968369,0,1.0,False,5
0.7458173,0.7511879,-0.007042812,-0.0045030336,0,1.0,False,5
0.7608411,0.55616766,-0.007132873,0.2859495,1,1.0,False,5
0.77196443,0.75139064,-0.0014138827,-0.008974513,1,1.0,False,5
0.78699225,0.94653285,-0.001593373,-0.3021032,0,1.0,False,5
0.80592287,0.7514336,-0.007635437,-0.009923216,1,1.0,False,5
0.8209516,0.9466642,-0.007833902,-0.3050054,0,1.0,False,5
0.8398848,0.7516548,-0.01393401,-0.014803358,0,1.0,False,5
0.85491794,0.5567354,-0.014230076,0.27345085,1,1.0,False,5
0.8660526,0.7520575,-0.0087610595,-0.023686089,1,1.0,False,5
0.8810938,0.947304,-0.009234781,-0.3191203,0,1.0,False,5
0.90003985,0.75231475,-0.015617187,-0.029363932,0,1.0,False,5
0.91508615,0.5574202,-0.016204465,0.25835097,1,1.0,False,5
0.92623454,0.7527697,-0.011037447,-0.039398704,1,1.0,False,5
0.94128996,0.9480482,-0.01182542,-0.3355435,0,1.0,False,5
0.9602509,0.7530965,-0.01853629,-0.046613038,0,1.0,False,5
0.9753128,0.5582452,-0.019468552,0.24016437,1,1.0,False,5
0.98647773,0.75363976,-0.014665265,-0.058595344,0,1.0,False,5
1.0015506,0.55873114,-0.01583717,0.22942474,1,1.0,False,5
1.0127252,0.75407577,-0.011248676,-0.06821141,0,1.0,False,5
1.0278066,0.5591169,-0.012612904,0.22090138,1,1.0,False,5
1.0389891,0.7544168,-0.008194877,-0.07573333,1,1.0,False,5
1.0540774,0.9496553,-0.009709544,-0.37099046,0,1.0,False,5
1.0730705,0.75467265,-0.017129352,-0.08138481,0,1.0,False,5
1.088164,0.5598003,-0.018757049,0.20584492,1,1.0,False,5
1.09936,0.7551854,-0.01464015,-0.0926954,0,1.0,False,5
1.1144637,0.5602763,-0.016494058,0.19533285,1,1.0,False,5
1.1256691,0.7556303,-0.012587401,-0.102507256,0,1.0,False,5
1.1407818,0.560691,-0.014637546,0.18617795,1,1.0,False,5
1.1519955,0.7560193,-0.010913987,-0.11108637,0,1.0,False,5
1.1671159,0.5610554,-0.013135714,0.17813337,1,1.0,False,5
1.1783371,0.75636286,-0.009573047,-0.11866431,0,1.0,False,5
1.1934644,0.5613794,-0.011946333,0.17098309,1,1.0,False,5
1.2046919,0.75667024,-0.008526671,-0.12544446,0,1.0,False,5
1.2198254,0.5616715,-0.011035561,0.16453624,1,1.0,False,5
1.2310587,0.75694966,-0.0077448357,-0.13160756,0,1.0,False,5
1.2461978,0.5619395,-0.010376987,0.15862194,1,1.0,False,5
1.2574365,0.75720847,-0.007204548,-0.13731652,0,1.0,False,5
1.2725807,0.5621904,-0.009950879,0.1530848,1,1.0,False,5
1.2838246,0.75745344,-0.0068891826,-0.14272073,0,1.0,False,5
1.2989736,0.56243086,-0.009743597,0.14778085,1,1.0,False,5
1.3102223,0.75769097,-0.00678798,-0.14795999,1,1.0,False,5
1.325376,0.95290947,-0.00974718,-0.44277665,0,1.0,False,5
1.3444343,0.75792676,-0.018602712,-0.15318213,0,1.0,False,5
1.3595928,0.563076,-0.021666355,0.13357449,1,1.0,False,5
1.3708543,0.7585015,-0.018994866,-0.16586436,0,1.0,False,5
1.3860244,0.56365657,-0.022312153,0.12076621,1,1.0,False,5
1.3972974,0.75909096,-0.01989683,-0.17887165,0,1.0,False,5
1.4124793,0.5642593,-0.023474263,0.1074687,1,1.0,False,5
1.4237645,0.75970966,-0.021324888,-0.19252683,0,1.0,False,5
1.4389586,0.56489915,-0.025175424,0.093353435,1,1.0,False,5
1.4502566,0.7603727,-0.023308355,-0.2071648,0,1.0,False,5
1.4654641,0.5655917,-0.027451653,0.07807535,1,1.0,False,5
1.4767759,0.7610962,-0.025890145,-0.2231407,0,1.0,False,5
1.4919978,0.5663537,-0.03035296,0.061264336,1,1.0,False,5
1.5033249,0.7618974,-0.029127672,-0.24083851,0,1.0,False,5
1.5185629,0.56720334,-0.033944443,0.042516317,1,1.0,False,5
1.5299069,0.7627952,-0.033094116,-0.2606802,0,1.0,False,5
1.5451628,0.56816095,-0.03830772,0.021383472,1,1.0,False,5
1.5565261,0.7638107,-0.037880052,-0.28313562,0,1.0,False,5
1.5718023,0.569249,-0.043542765,-0.0026364066,0,1.0,False,5
1.5831872,0.37477764,-0.043595493,0.27599654,1,1.0,False,5
1.5906827,0.5704936,-0.03807556,-0.030111453,1,1.0,False,5
1.6020926,0.7661403,-0.03867779,-0.3345603,0,1.0,False,5
1.6174154,0.5715895,-0.045368996,-0.05432089,0,1.0,False,5
1.6288472,0.37714648,-0.046455413,0.22370966,1,1.0,False,5
1.6363902,0.5729006,-0.04198122,-0.083257645,0,1.0,False,5
1.6478482,0.37840477,-0.043646373,0.19589016,1,1.0,False,5
1.6554163,0.57412297,-0.03972857,-0.110235535,0,1.0,False,5
1.6668987,0.37959218,-0.04193328,0.16965328,1,1.0,False,5
1.6744906,0.5752885,-0.038540214,-0.13595787,0,1.0,False,5
1.6859964,0.38073912,-0.041259374,0.14432141,1,1.0,False,5
1.6936111,0.5764269,-0.038372945,-0.16108729,0,1.0,False,5
1.7051396,0.38187474,-0.04159469,0.11924728,1,1.0,False,5
1.7127771,0.5775672,-0.039209746,-0.18626283,0,1.0,False,5
